Name	Smiles	Odor	Reference
	C1C(C(C(CC1)(C)C)CC(=O)OC)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CC)(CCC(C(C)C)C(=O)OC)=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(CC(C)=CC=O)C	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C1(=CC=CC=C1)CCC(C)(C)C(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)CCC(C)(C)C(=O)OCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C(=O)OCCC)(=O)OCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCCCCCC(OC)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C)C(=O)CCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(\C=C\C)(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C1=CC=CC=C1O)(=O)OOCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCC)OCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C)C(CCC(=O)O)CCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C1(=CC=C(C=C1)OC)C2C(C(=O)OCC)O2	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C)OC(CC1(OCCO1)C)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(C(=O)OCC)C(O1)(C)C2=CC=C(C=C2)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCCCCC)(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C1(=CC=CC=C1)CC(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CS)(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCCCCCC)(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(=CCOC(=O)C(C)C)(CCC=C(C)C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C)OCC(=O)OC\C=C(/C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	O1C=CC=C1C(=O)OC\C=C(/C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(\C(C)=C\C)(=O)OC\C=C(/C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(C(=O)OC(C)C)CCC=CCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCCC)OCC(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(CCCCCC)C1CCCC1=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCC)OC1=CC=C(C=C1OC)CC=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(C(CCC1)=CCCCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(=CCCCCCCCCC)OCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCC)O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(\C=C\CCC)(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(C\C=C\CC)O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(C)(=O)OC=CCC(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(\C(C)=C\C)(=O)OC\C=C\CCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCC)(=O)OC\C=C\CCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCC)=C1CCCC1=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CC)(=O)OCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC1COC(O1)C(C)C2=CC=CC=C2	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=C)C(CC=C(C)C)COC(=O)C(C)CC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C1=CC=CC=C1)(=O)OC(C)(C=C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C1=CC=CC=C1O)(=O)OC(C)(C=C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC1=CC=CC=C1C=CC=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1=C(OC)C=CC(=C1)\C=C\C=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCOC(=O)C1=C(C=C(C=C1)C)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C1=CC=CC=C1)CC(C)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(CC1=CC=CC=C1)OC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCC1(OC2=CC=CC=C2O1)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)(C)C1=CC=C(C=C1)CC(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCCCCCC)(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(CC(C)CCC=C(C)C)(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CCC(CC1)C(CC=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CN(C1=CC=CC=C1C(=O)OC)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC1=CC=CC=C1C2=CC=CC=C2	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCC(=O)C=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)C(CC)(C)OC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	O1C=CC=C1C(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C=CC=C(C)C)(C)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	COCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)CC(C)C(=O)[H]	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(C(C(CC1)CC(=O)OC)CCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC(CC(CCC)O)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C(=O)[O-])(C)C1=CC=C(C=C1)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(O)CCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=CC=C1C(OC(C)=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)C(C)C(=O)OC(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCC)(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCC)(=O)OC\C=C(\C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)CC(=O)OCC=C(C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(CCC(O1)CCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCC)(=O)OCCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C=CCCCCC)(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCCC)=CC(C)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CC(=O)[O-])(=O)OCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(CC)(=O)OCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)CC2OC(C)C(O2)C	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	C(CCC)(=O)OCCC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C=CC1=CC=CC=C1)(=O)OCCC2=CC=CC=C2	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CC1=CC=CC=C1)OC(CCCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1(=CC=CC=C1)CCC(OC)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCCC)(=O)OCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(O)(O)=O.C(C)(C)C#CCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C1=CC=CC=C1O)(=O)OC(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C)(=O)C(C(=O)OCCCC)C(O)(C(=O)OCCCC)CC(=O)OCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCCCCCO)CCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC(OC)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCCCCCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(OCC)(OCC)CCCCCCCCC=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCCCCCCC)C1CCOC1=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCC(O)=O)CCCC=C	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(C(=O)O)CCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C=CCOC(=O)C=CCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CC=C(C)C(=O)OCCC(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCOC(=O)C1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	O(C(=O)CCCCCCCCC)CCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C)(C)CCOC(=O)C=CCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C)C(C(=O)OCC1=CC=CC=C1)CCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	C(C(C)C)CC(C=CCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CC(C(O)=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCCCCC)(=O)OCC=CC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(=O)OCC=CC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(=CC(OCC)OCC)(C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)=CCCC(C)CC=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCC(CCOC(C)OCC)C)=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C)(=O)OCC1C=CC(=CC1)C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C12CC(C(CC1)C2)C(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(CCC(CC1)C(C)(C)C(=O)OC)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1CC(CC(C1CCCC(C)C)=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCC(=O)OC)(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(=CCCCCCCCCCC)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCCCCCCCCC)(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	C(CCCCCCC)(=O)OC\C=C(/C)CCC=C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(=CCOC=O)(CCC=C(C)C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C=C)OCC=C.C1(=CC=CC=C1O)OC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CC(CCCCC)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(O1)C(=O)OC(C)CCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC(C1=CC=CC=C1)C(OC)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1OC(=C(C1)C)CC=CCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CC(=O)C(CC)C1=CC=C(C=C1)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	C(C)(OCC)CC(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(=CCCC(=O)C)(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC(C=CCCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	OC(=O)C(C)CCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(C(CC(O1)CCCCC)C)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C(=O)O[H])CC(=CC)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CC(CC1=CC=CC=C1)=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C1=CC=CC=C1N)(=O)OCCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C=CC1=CC=CC=C1)(=O)OCCCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1=CC=CC=C1C(COC(C)=O)OC(C)=O	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	O(C(=O)CCCCCCCCC)C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(CCC(CC1)C(C)C)OC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(C=COC(=O)C)(CCCC(=C)C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(CC(C(CC1)C(=C)C)OC(=O)C(C)C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)CC(=O)OCC2OCCC2	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1(=CC=CC=C1)CC(=O)OCC2=CC=C(C=C2)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(CCCC1=CCOCC1)(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C(C)C\C(C)=C/CCC(C)CCO	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CCC(C(C1)OC(C)=O)C(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC1=CC=CC=C1C(=O)OC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CC(CC)(O)CC(C)C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	COC(C1=C(C=CC=C1)OCC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC(C1=CC=CC=C1NC)=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1(=CC=CC=C1)OC2=CC=CC=C2.C3=C(C=CC4=CC=CC=C34)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CC(=O)OCCCC=CCC=CCC)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1(=CC=CC=C1)C=CCC(=O)OCCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	C(CCCC(CCCC(=O)C)C)(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1CC(C(O1)=O)CC(CC)CC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C=O)C1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	C(CCCCC)C(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)C(=O)OC/C=C/C1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC1CCCC(=O)O1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(C=C1)COC=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=C(C)C(=O)OCC1=CC=CC=C1)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC(=O)CCC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)C(=O)OCCC(C)CCCC(=C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)C1=CC=CC=C1N	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(=C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)OCCC1CCCCC1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(=O)CCCCCCCCC(=O)OCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(=O)CC(C(=O)OCC)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)C1(CCCCC1)OC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCCC=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(=O)OC(C)(CCC=C(C)C)C=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCOC(=O)CCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCC/C(=C/C/C=C(\C)/C=C)/C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CC[C@@H]2[C@H](C1)C2(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCCCCO	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CC1=C(C(CCC1)(C)C)/C=C/C(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCC/C(=C/CCC(=C)C=C)/C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(C=C1)CO	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1CCC2C1C3C(C3(C)C)CCC2=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CC[C@@H]2[C@H]1[C@@H]3[C@@H](C3(C)C)CCC2=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C=CCCCCCCCCO	fruity	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CCCC(CCC=C)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCC=COC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCC(=O)CC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC=CC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCC(=O)CC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C(=O)C)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCC(CCCCCC)CO	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCC(CC)C(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CCCCCCCCCCCCCCCCO	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC/C=C\CC(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCC=CC=O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C[C@H]1CCCC(=C)C2C1CC(C2)C(C)(C)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)CCOC(C=O)(C1=CC=C(C=C1)O)OCCC(C)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCOC(C)OCCC(C)C	fruity	https://doi.org/10.1073/pnas.2116576119
	CC(=O)OCCCC=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCC=CCOC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCC(CCCC(=O)OCC)OC(=O)C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1=CC=C(C=C1)C(=O)C	fruity	https://doi.org/10.1073/pnas.2116576119
	CCOC(=O)C=C	fruity	https://doi.org/10.1073/pnas.2116576119
	CCCCCCCCCCCC(=O)OC(C(CO)OCCCCCCCCCC)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCC1CCC(=O)O1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCC(=O)OCC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(CC)C(=O)OCC=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C=CCOC(=O)C1=CC=CO1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC(=O)SCC=C	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCC(=O)OCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCC(=O)OCCCCC	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CCCCCC1=CC=CO1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)O	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)CC(=O)OCC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOCC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)CCC(=O)OCC1=CC=CC=C1	fruity	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
